secuencia,grupo,sub_grupo,presta,corr,titulo,anes1,anesben1,anes2,anesben2,anes3,anesben3,equipo,pab,NOMBRE_PRESTACIÓN,total1,bene1,total2,bene2,total3,bene3,valcir11,valcir12,valcir13,valcir21,valcir22,valcir23,valcir31,valcir32,valcir33,valcir41,valcir42,valcir43,CODIGO_PRESTACIÓN
1418,9,2,21,0,5,0,0,0,0,0,0,0,0,TEST AMSE                                                   ,20510,10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902021
1420,9,2,17,0,5,0,0,0,0,0,0,0,0,TEST DE BENDER                                              ,10450,5230,13590,8370,16720,11500,0,0,0,0,0,0,0,0,0,0,0,0,902017
1421,9,2,18,0,5,0,0,0,0,0,0,0,0,BENDER BIP                                                  ,10450,5230,13590,8370,16720,11500,0,0,0,0,0,0,0,0,0,0,0,0,902018
1422,9,2,19,0,5,0,0,0,0,0,0,0,0,TEST DE GOLDSTEIN                                           ,17010,8510,22110,13610,27220,18720,0,0,0,0,0,0,0,0,0,0,0,0,902019
1423,9,2,20,0,5,0,0,0,0,0,0,0,0,TEST DE LURIA-NEBRASKA                                      ,29330,14670,38130,23470,46930,32270,0,0,0,0,0,0,0,0,0,0,0,0,902020
1425,9,8,101,0,5,0,0,0,0,0,0,0,0,TELEREHABILITACION: PSICOLOGO CLINICO (SESIONES 45')        ,9890,4950,12860,7920,15820,10880,0,0,0,0,0,0,0,0,0,0,0,0,908101
1426,9,8,102,0,5,0,0,0,0,0,0,0,0,TELEREHABILITACION: PSICOTERAPIA INDIVIDUAL                 ,9880,4940,12840,7900,15810,10870,0,0,0,0,0,0,0,0,0,0,0,0,908102
1427,9,8,103,0,5,0,0,0,0,0,0,0,0,TELEREHABILITACION: SESION DE PSICOTERAPIA DE PAREJA (CON   ,9880,4940,12840,7900,15810,10870,0,0,0,0,0,0,0,0,0,0,0,0,908103
1437,10,1,5,0,5,0,0,0,0,0,0,0,0,"DE ESTIMULACION O FRENACION CON ACTH, CLOMIFENO, GLUCOSA,   ",3410,1710,4430,2730,5460,3760,0,0,0,0,0,0,0,0,0,0,0,0,1001005
1440,10,1,7,0,5,0,0,0,0,0,0,0,0,DE HIPOGLICEMIA CON INSULINA O TOLBUTAMIDA O SIMILAR.       ,5040,2520,6550,4030,8060,5540,0,0,0,0,0,0,0,0,0,0,0,0,1001007
1441,10,1,9,0,5,0,0,0,0,0,0,0,0,"DE PRIVACION ACUOSA, CON O SIN ADH                          ",6340,3170,8240,5070,10140,6970,0,0,0,0,0,0,0,0,0,0,0,0,1001009
1442,10,1,12,0,5,0,0,0,0,0,0,0,0,TEST DE SOBRECARGA O INFUSION SALINA INTRAVENOSA (TEST      ,2350,1180,3060,1890,3760,2590,0,0,0,0,0,0,0,0,0,0,0,0,1001012
1444,10,1,13,0,5,0,0,0,0,0,0,0,0,PRUEBA DE ESTIMULACION CON GLUCAGON  (2 MUESTRAS)           ,6900,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001013
1450,11,1,1,0,5,0,0,0,0,0,0,0,0,RELLENADO DE  BOMBAS DE ADMINISTRACION DE FARMACOS EN LCR   ,12650,6330,16450,10130,20240,13920,0,0,0,0,0,0,0,0,0,0,0,0,1101001
1451,11,1,2,0,5,0,0,0,0,0,0,0,0,PUNCION SUBDURAL                                            ,11960,5980,15550,9570,19140,13160,0,0,0,0,0,0,0,0,0,0,0,0,1101002
1452,11,1,3,0,5,0,0,0,0,0,0,0,0,PUNCION LUMBAR C/S MANOMETRIA C/S QUECKENSTED               ,8620,4310,11210,6900,13790,9480,0,0,0,0,0,0,0,0,0,0,0,0,1101003
1453,11,1,140,0,5,0,0,0,0,0,0,0,0,"ESCLEROSIS MULTIPLE REMITENTE RECURRENTE,  TRATAMIENTO      ",11508590,5754300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101140
1455,11,1,141,0,5,0,0,0,0,0,0,0,0,"ESCLEROSIS MULTIPLE REMITENTE RECURRENTE, TRATAMIENTO       ",279170,139590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101141
1457,11,1,142,0,5,0,0,0,0,0,0,0,0,"ESCLEROSIS MULTIPLE REMITENTE RECURRENTE,  TRATAMIENTO BROTE",1273020,636510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101142
1459,11,1,4,0,5,0,0,0,0,0,0,0,0,E.E.G. DE 16 O MAS CANALES (INCLUYE EL COD. 11-01-006)      ,24040,12020,31250,19230,38460,26440,0,0,0,0,0,0,0,0,0,0,0,0,1101004
1460,11,1,5,0,5,0,0,0,0,0,0,0,0,ELECTROCORTICOGRAFIA                                        ,32020,16010,41630,25620,51230,35220,0,0,0,0,0,0,0,0,0,0,0,0,1101005
1461,11,1,6,0,5,0,0,0,0,0,0,0,0,"ELECTROENCEFALOGRAMA (E.E.G.) STANDARD Y/O ACTIVADO ""SIN    ",20840,10420,27090,16670,33340,22920,0,0,0,0,0,0,0,0,0,0,0,0,1101006
1465,11,1,7,0,5,0,0,0,0,0,0,0,0,ESTEREO-ELECTROENCEFALOGRAFIA (INCLUYE UNO O MAS ELECTRODOS ,36630,18320,47620,29310,58610,40300,0,0,0,0,0,0,0,0,0,0,0,0,1101007
1467,11,1,8,0,5,0,0,0,0,0,0,0,0,MONITOREO EEG INVASIVO CON ELECTRODOS SUBDURALES            ,15840,7920,20590,12670,25340,17420,0,0,0,0,0,0,0,0,0,0,0,0,1101008
1468,11,1,40,0,5,0,0,0,0,0,0,0,0,"E.E.G. EN VIGILIA, SUEÑO Y POST-PRIVACION DE SUEÑO (INCLUYE ",33630,16820,43720,26910,53810,37000,0,0,0,0,0,0,0,0,0,0,0,0,1101040
1470,11,1,41,0,5,0,0,0,0,0,0,0,0,"EEG EN VIGILIA, SUEÑO Y POST-PRIVACION DE SUEÑO (INCLUYE    ",35170,17590,45720,28140,56270,38690,0,0,0,0,0,0,0,0,0,0,0,0,1101041
1472,11,1,42,0,5,0,0,0,0,0,0,0,0,EEG DIGITAL 20 CANALES (CON ACTIVACIONES HV Y FE) ESTANDAR  ,28380,14190,36890,22700,45410,31220,0,0,0,0,0,0,0,0,0,0,0,0,1101042
1474,11,1,43,0,5,0,0,0,0,0,0,0,0,EEG DIGITAL 32 CANALES (CON ACTIVACIONES HV Y FE) ESTANDAR  ,36710,18360,47720,29370,58740,40390,0,0,0,0,0,0,0,0,0,0,0,0,1101043
1476,11,1,46,0,5,0,0,0,0,0,0,0,0,ELECTROENCEFALOGRAMA DIGITAL DE 32 CANALES CON MAPEO        ,40050,20030,52070,32050,64080,44060,0,0,0,0,0,0,0,0,0,0,0,0,1101046
1479,11,1,44,0,5,0,0,0,0,0,0,0,0,MONITOREO E.E.G. CONTINUO DE 24 HRS.                        ,59230,29620,77000,47390,94770,65160,0,0,0,0,0,0,0,0,0,0,0,0,1101044
1480,11,1,45,0,5,0,0,0,0,0,0,0,0,"POLISOMNOGRAFIA  (ELECTROENCEFALOGRAMA, ELECTROCARDIOGRAMA, ",79500,39750,103350,63600,127200,87450,0,0,0,0,0,0,0,0,0,0,0,0,1101045
1484,11,1,9,0,5,0,0,0,0,0,0,0,0,ELECTROMIOGRAFIA DE FIBRA UNICA                             ,24460,12230,31800,19570,39140,26910,0,0,0,0,0,0,0,0,0,0,0,0,1101009
1485,11,1,10,0,5,0,0,0,0,0,0,0,0,"ELECTROMIOGRAFIAS CUALQUIER REGION, POR EJ.: MUSCULOS       ",14760,7380,19190,11810,23620,16240,0,0,0,0,0,0,0,0,0,0,0,0,1101010
1490,11,1,11,0,5,0,0,0,0,0,0,0,0,"POTENCIALES EVOCADOS EN CORTEZA ( POR EJ.: AUDITIVO, OCULAR ",19320,9660,25120,15460,30910,21250,0,0,0,0,0,0,0,0,0,0,0,0,1101011
1492,11,1,12,0,5,0,0,0,0,0,0,0,0,"VELOCIDAD DE CONDUCCION NERVIOSA (INCLUYE REFLEJO H, ONDA F ",12070,6040,15690,9660,19310,13280,0,0,0,0,0,0,0,0,0,0,0,0,1101012
1498,11,1,13,0,5,0,0,0,0,0,0,1,0,"CAROTIDA-VERTEBRAL POR CATETERIZACION DE LA SUBCLAVIA,      ",31800,15900,41340,25440,50880,34980,31800,41340,50880,0,0,0,0,0,0,0,0,0,1101013
1500,11,1,18,0,5,0,0,0,0,0,0,1,0,YUGULOGRAFIA ( A.C. 04-02-040 )                             ,14030,7020,18240,11230,22450,15440,14030,18240,22450,0,0,0,0,0,0,0,0,0,1101018
1502,11,1,19,0,5,0,0,0,0,0,0,1,0,"NEUMOENCEFALOGRAFIA FRACCIONADA, POR PUNCION LUMBAR         ",16740,8370,21760,13390,26780,18410,16740,21760,26780,0,0,0,0,0,0,0,0,0,1101019
1503,11,1,20,0,5,0,0,0,0,0,0,1,0,NEUMOENCEFALOGRAFIA P/PUNCION SUBOCCIPITAL                  ,25710,12860,33420,20570,41140,28290,25710,33420,41140,0,0,0,0,0,0,0,0,0,1101020
1505,11,1,25,0,5,0,0,0,0,0,0,0,0,"POR PUNCION LUMBAR, CON MEDIO DE CONTRASTE GASEOSO O        ",15240,7620,19810,12190,24380,16760,0,0,0,0,0,0,0,0,0,0,0,0,1101025
1508,11,1,26,0,5,0,0,0,0,0,0,0,0,BLOQUEO NERVIO PERIFERICO EN PUNTO MOTOR                    ,12640,6320,16430,10110,20220,13900,0,0,0,0,0,0,0,0,0,0,0,0,1101026
1509,11,1,27,0,5,0,0,0,0,0,0,0,0,BLOQUEO NERVIO TRONCULAR                                    ,16800,8400,21840,13440,26880,18480,0,0,0,0,0,0,0,0,0,0,0,0,1101027
1510,11,1,28,0,5,0,0,0,0,0,0,1,0,INFILTRACION O BLOQUEO DE RAMAS DEL TRIGEMINO O DEL FACIAL  ,8880,4440,11540,7100,14210,9770,8880,11540,14210,0,0,0,0,0,0,0,0,0,1101028
1511,11,1,29,0,5,0,0,0,0,0,0,1,0,INFILTRACION O BLOQUEO DEL GANGLIO ESTRELLADO               ,9110,4560,11840,7290,14580,10030,9110,11840,14580,0,0,0,0,0,0,0,0,0,1101029
1512,11,1,30,0,5,0,0,0,0,0,0,1,0,"INFILTRACION O BLOQUEO EPIDURAL, CERVICAL, LUMBAR O         ",13730,6870,17850,10990,21970,15110,13730,17850,21970,0,0,0,0,0,0,0,0,0,1101030
1514,11,1,31,0,5,0,0,0,0,0,0,0,0,INFILTRACION O BLOQUEO INTERCOSTALES (CUALQUIER NUMERO)     ,12640,6320,16430,10110,20220,13900,0,0,0,0,0,0,0,0,0,0,0,0,1101031
1515,11,1,32,0,5,0,0,0,0,0,0,1,0,RIZOTOMIA QUIMICA POR MEDIO DE INYECCION INTRATECAL.        ,25230,12620,32800,20190,40370,27760,25230,32800,40370,0,0,0,0,0,0,0,0,0,1101032
1516,11,1,33,0,5,0,0,0,0,0,0,0,0,INFILTRACION O BLOQUEO SUBOCCIPITAL U OTROS NERVIOS         ,9110,4560,11840,7290,14580,10030,0,0,0,0,0,0,0,0,0,0,0,0,1101033
1520,11,1,34,0,5,0,0,0,0,0,0,0,0,ALCOHOLIZACION O FENOLIZACION DE NERVIOS PERIFERICOS:       ,12260,6130,15940,9810,19620,13490,0,0,0,0,0,0,0,0,0,0,0,0,1101034
1522,11,1,35,0,5,0,0,0,0,0,0,0,0,ALCOHOLIZACION O FENOLIZACION DE NERVIOS PERIFERICOS:       ,21190,10600,27550,16960,33900,23310,0,0,0,0,0,0,0,0,0,0,0,0,1101035
1524,11,1,36,0,5,0,0,0,0,0,0,0,0,ALCOHOLIZACION O FENOLIZACION DE NERVIOS PERIFERICOS:       ,17270,8640,22450,13820,27630,19000,0,0,0,0,0,0,0,0,0,0,0,0,1101036
1531,11,3,1,0,5,31950,15980,41540,25570,51120,35150,2,7,MALFORMACIONES VASCULARES DEL CUERO CABELLUDO INCLUYE       ,135180,67590,175730,108140,216290,148700,108144,140584,173032,27036,35146,43258,0,0,0,0,0,0,1103001
1533,11,3,2,0,5,30990,15500,40290,24800,49580,34090,2,7,"SINUS PERICRANI, TRAT. QUIR.                                ",131120,65560,170460,104900,209790,144230,104896,136368,167832,26224,34092,41958,0,0,0,0,0,0,1103002
1535,11,3,3,0,5,32790,16400,42630,26240,52460,36070,2,9,"HUNDIMIENTO SIMPLE, REPARACION DE                           ",138760,69380,180390,111010,222020,152640,111008,144312,177616,27752,36078,44404,0,0,0,0,0,0,1103003
1537,11,3,4,0,5,33640,16820,43730,26910,53820,37000,2,10,CRANEOPLASTIA CON AUTOINJERTO                               ,142350,71180,185060,113890,227760,156590,113880,148048,182208,28470,37012,45552,0,0,0,0,0,0,1103004
1538,11,3,5,0,5,33640,16820,43730,26910,53820,37000,2,10,CRANEOPLASTIA CON PROTESIS (NO INCLUYE EL VALOR DE LA       ,142350,71180,185060,113890,227760,156590,113880,148048,182208,28470,37012,45552,0,0,0,0,0,0,1103005
1540,11,3,6,0,5,31950,15980,41540,25570,51120,35150,2,10,"TUMORES DE CALOTA, EXTIRP. DE                               ",135550,67780,176220,108450,216880,149110,108440,140976,173504,27110,35244,43376,0,0,0,0,0,0,1103006
1541,11,3,7,0,5,33640,16820,43730,26910,53820,37000,2,9,"OSTEOMIELITIS, LIMPIEZA QUIRURGICA                          ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,1103007
1542,11,3,8,0,5,56070,28040,72890,44860,89710,61680,2,9,CRANIECTOMIAS DESCOMPRESIVAS                                ,188510,94260,245060,150810,301620,207370,150808,196048,241296,37702,49012,60324,0,0,0,0,0,0,1103008
1543,11,3,9,0,5,67460,33730,87700,53970,107940,74210,2,9,REPARACION DE FRACTURA CRECEDORA                            ,284480,142240,369820,227580,455170,312930,227584,295856,364136,56896,73964,91034,0,0,0,0,0,0,1103009
1545,11,3,10,0,5,69480,34740,90320,55580,111170,76430,2,9,CRANEOTOMIAS LINEALES                                       ,293430,146720,381460,234750,469490,322780,234744,305168,375592,58686,76292,93898,0,0,0,0,0,0,1103010
1546,11,3,11,0,5,120240,60120,156310,96190,192380,132260,2,12,CRANIECTOMIAS C/S REMODELACION OSEA                         ,504610,252310,655990,403690,807380,555080,403688,524792,645904,100922,131198,161476,0,0,0,0,0,0,1103011
1557,11,3,12,0,5,130610,65310,169790,104490,208980,143680,2,14,HONORARIOS DEL 1ER. CIRUJANO RESPONSABLE Y SUS AYUDANTES    ,548160,274080,712610,438530,877060,602980,438528,570088,701648,109632,142522,175412,0,0,0,0,0,0,1103012
1558,11,3,13,0,5,0,0,0,0,0,0,2,0,HONORARIOS C/U DE LOS OTROS 1ROS. CIRUJANOS Y AYUDANTES     ,412910,206460,536780,330330,660660,454210,330328,429424,528528,82582,107356,132132,0,0,0,0,0,0,1103013
1563,11,3,14,0,5,84150,42080,109400,67330,134640,92570,2,10,"HEMATOMA O ABSCESO EXTRADURAL, VACIAMIENTO DE               ",326270,163140,424150,261020,522030,358900,261016,339320,417624,65254,84830,104406,0,0,0,0,0,0,1103014
1564,11,3,15,0,5,54670,27340,71070,43740,87470,60140,2,11,REPARACION DE FISTULA DE LCR                                ,218480,109240,284020,174780,349570,240330,174784,227216,279656,43696,56804,69914,0,0,0,0,0,0,1103015
1565,11,3,16,0,5,84150,42080,109400,67330,134640,92570,2,10,"HEMATOMA, EMPIEMA O COLECCION SUBDURAL, VACIAMIENTO DE      ",326270,163140,424150,261020,522030,358900,261016,339320,417624,65254,84830,104406,0,0,0,0,0,0,1103016
1566,11,3,17,0,5,69180,34590,89930,55340,110690,76100,2,12,"QUISTES ARACNOIDALES ENCEFALICOS, TRAT. QUIR.               ",291340,145670,378740,233070,466140,320470,233072,302992,372912,58268,75748,93228,0,0,0,0,0,0,1103017
1568,11,3,18,0,5,33640,16820,43730,26910,53820,37000,2,9,VENTRICULOSTOMIA O INSTALACION DE DERIVATIVA VENTRICULAR    ,142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,1103018
1572,11,3,19,0,5,104010,52010,135210,83210,166420,114420,2,12,"ABSCESO CEREBRAL, TRAT. QUIR.                               ",439200,219600,570960,351360,702720,483120,351360,456768,562176,87840,114192,140544,0,0,0,0,0,0,1103019
1573,11,3,20,0,5,69480,34740,90320,55580,111170,76430,2,9,TRATAMIENTO QUIRURGICO DEL TRAUMATISMO CRANEOENCEFALICO     ,293430,146720,381460,234750,469490,322780,234744,305168,375592,58686,76292,93898,0,0,0,0,0,0,1103020
1576,11,3,21,0,5,54670,27340,71070,43740,87470,60140,2,10,"HUNDIMIENTO EXPUESTO, REPAR. DE                             ",183770,91890,238900,147020,294030,202150,147016,191120,235224,36754,47780,58806,0,0,0,0,0,0,1103021
1577,11,3,22,0,5,95630,47820,124320,76510,153010,105200,2,12,LOBECTOMIAS POR CONTUSION CEREBRAL                          ,365970,182990,475760,292780,585550,402570,292776,380608,468440,73194,95152,117110,0,0,0,0,0,0,1103022
1578,11,3,23,0,5,84150,42080,109400,67330,134640,92570,2,12,"HEMATOMA INTRACEREBRAL, VACIAMIENTO DE                      ",350050,175030,455070,280050,560080,385060,280040,364056,448064,70010,91014,112016,0,0,0,0,0,0,1103023
1580,11,3,24,0,5,154220,77110,200490,123380,246750,169640,3,12,"DE BASE DE CRANEO, RESECCION DE TUMORES Y/O QUISTES Y/O     ",641450,320730,833890,513170,1026320,705600,442379,575097,707807,110595,143774,176952,88476,115019,141561,0,0,0,1103024
1582,11,3,25,0,5,150350,75180,195460,120290,240560,165390,3,12,"INTRAORBITARIOS, RESECCION DE TUMORES Y/O QUISTES Y/O       ",625310,312660,812900,500250,1000500,687850,431248,560621,690000,107812,140155,172500,86250,112124,138000,0,0,0,1103025
1584,11,3,26,0,5,154220,77110,200490,123380,246750,169640,3,12,"ENCEFALICOS Y DE HIPOFISIS, RESECCION DE TUMORES Y/O        ",641450,320730,833890,513170,1026320,705600,442379,575097,707807,110595,143774,176952,88476,115019,141561,0,0,0,1103026
1587,11,3,27,0,5,126160,63080,164010,100930,201860,138780,3,13,"ANEURISMAS, MALFORMACIONES ARTERIOVENOSAS ENCEFALICAS U     ",592400,296200,770120,473920,947840,651640,408552,531118,653682,102138,132779,163421,81710,106223,130737,0,0,0,1103027
1590,11,3,28,0,5,68300,34150,88790,54640,109280,75130,2,10,FISTULA CAROTIDO CAVERNOSA TRATAMIENTO ENDOVASCULAR         ,289540,144770,376400,231630,463260,318490,231632,301120,370608,57908,75280,92652,0,0,0,0,0,0,1103028
1591,11,3,29,0,5,77500,38750,100750,62000,124000,85250,3,12,"FISTULA CAROTIDO CAVERNOSA, TRAT. QUIR.                     ",362530,181270,471290,290030,580050,398790,250021,325027,400034,62505,81257,100009,50004,65006,80007,0,0,0,1103029
1593,11,3,30,0,5,77500,38750,100750,62000,124000,85250,2,10,REVASCULARIZACION INTRACRANEANA INDIRECTA                   ,300550,150280,390720,240450,480880,330610,240440,312576,384704,60110,78144,96176,0,0,0,0,0,0,1103030
1595,11,3,31,0,5,150350,75180,195460,120290,240560,165390,2,13,ANASTOMOSIS Y REVASCULARIZACION CEREBRAL EXTRA-             ,617620,308810,802910,494100,988190,679380,494096,642328,790552,123524,160582,197638,0,0,0,0,0,0,1103031
1599,11,3,32,0,5,56070,28040,72890,44860,89710,61680,2,11,INSTALACION DE DERIVATIVAS DE LCR (NO INCLUYE VALOR DE LA   ,224110,112060,291340,179290,358580,246530,179288,233072,286864,44822,58268,71716,0,0,0,0,0,0,1103032
1601,11,3,33,0,5,33640,16820,43730,26910,53820,37000,2,7,REVISION O EXTERIORIZACION DE DERIVATIVA                    ,142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,1103033
1602,11,3,34,0,5,54670,27340,71070,43740,87470,60140,2,10,VENTRICULOCISTERNOSTOMIA                                    ,222400,111200,289120,177920,355840,244640,177920,231296,284672,44480,57824,71168,0,0,0,0,0,0,1103034
1603,11,3,35,0,5,54670,27340,71070,43740,87470,60140,2,12,"FENESTRACION, SEPTOSTOMIA O COAGULACION PLEXOS COROIDEOS    ",222400,111200,289120,177920,355840,244640,177920,231296,284672,44480,57824,71168,0,0,0,0,0,0,1103035
1606,11,3,36,0,5,81830,40920,106380,65470,130930,90020,3,12,CIRUGIA DESCOMPRESIVA DE FOSA POSTERIOR U OCCIPITO-         ,386600,193300,502580,309280,618560,425260,266621,346607,426593,66655,86652,106648,53324,69321,85319,0,0,0,1103036
1608,11,3,37,0,5,82020,41010,106630,65620,131230,90220,3,12,"MENINGO Y MENINGOENCEFALOCELE OCCIPITAL, REPAR. DE          ",387530,193770,503790,310030,620050,426290,267262,347442,427621,66816,86860,106905,53452,69488,85524,0,0,0,1103037
1610,11,3,38,0,5,106560,53280,138530,85250,170500,117220,2,12,CIRUGIA DESCOMPRESIVA NEUROVASCULAR                         ,431710,215860,561220,345370,690740,474890,345368,448976,552592,86342,112244,138148,0,0,0,0,0,0,1103038
1611,11,3,39,0,5,46660,23330,60660,37330,74660,51330,1,7,NEUROTOMIAS                                                 ,157570,78790,204840,126060,252110,173330,157570,204840,252110,0,0,0,0,0,0,0,0,0,1103039
1612,11,3,40,0,5,54670,27340,71070,43740,87470,60140,2,7,NEUROLISIS O MICROCOMPRESION PERCUTANEA                     ,222400,111200,289120,177920,355840,244640,177920,231296,284672,44480,57824,71168,0,0,0,0,0,0,1103040
1614,11,3,41,0,5,84150,42080,109400,67330,134640,92570,3,12,CIRUGIA DE LA EPILEPSIA (CUALQUIER TECNICA)                 ,397530,198770,516790,318030,636050,437290,274158,356407,438655,68540,89102,109664,54832,71281,87731,0,0,0,1103041
1616,11,3,42,0,5,112200,56100,145860,89760,179520,123420,2,12,BIOPSIA ESTEREOTAXICA CEREBRAL CON MARCO DE ESTEREOTAXIA O  ,432380,216190,562090,345900,691810,475620,345904,449672,553448,86476,112418,138362,0,0,0,0,0,0,1103042
1618,11,3,43,0,5,118820,59410,154470,95060,190110,130700,2,12,TERMOCOAGULACION DE ZONAS CEREBRALES CON RADIOFRECUENCIA O  ,502920,251460,653800,402340,804670,553210,402336,523040,643736,100584,130760,160934,0,0,0,0,0,0,1103043
1622,11,3,45,0,5,79770,39890,103700,63820,127630,87750,2,12,IMPLANTACION DE ESTIMULADORES INTRACRANEANOS                ,339300,169650,441090,271440,542880,373230,271440,352872,434304,67860,88218,108576,0,0,0,0,0,0,1103045
1625,11,3,46,0,5,51660,25830,67160,41330,82660,56830,2,11,INSTALACION DE ESTIMULADORES MEDULARES                      ,210160,105080,273210,168130,336260,231180,168128,218568,269008,42032,54642,67252,0,0,0,0,0,0,1103046
1626,11,3,47,0,5,81830,40920,106380,65470,130930,90020,2,12,"DISRAFIAS ESPINALES: MENINGOCELE, MIELOMENINGOCELE,         ",386600,193300,502580,309280,618560,425260,309280,402064,494848,77320,100516,123712,0,0,0,0,0,0,1103047
1629,11,3,48,0,5,50650,25330,65850,40530,81040,55720,1,7,INFILTRACION FACETARIA COLUMNA Y RADICULAR                  ,171060,85530,222380,136850,273700,188170,171060,222380,273700,0,0,0,0,0,0,0,0,0,1103048
1630,11,3,49,0,5,105890,52950,137660,84720,169420,116480,2,11,"HERNIA NUCLEO PULPOSO, ESTENORRAQUIS, ARACNOIDITIS,         ",446680,223340,580680,357340,714690,491350,357344,464544,571752,89336,116136,142938,0,0,0,0,0,0,1103049
1633,11,3,50,0,5,98100,49050,127530,78480,156960,107910,2,11,LAMINECTOMIA DESCOMPRESIVA                                  ,375410,187710,488030,300330,600660,412960,300328,390424,480528,75082,97606,120132,0,0,0,0,0,0,1103050
1634,11,3,69,0,5,89050,44530,115770,71250,142480,97960,2,11,FIJACION DE COLUMNA (CERVICAL-DORSAL-LUMBAR) CUALQUIER VIA  ,371670,185840,483170,297340,594670,408840,297336,386536,475736,74334,96634,118934,0,0,0,0,0,0,1103069
1636,11,3,51,0,5,68160,34080,88610,54530,109060,74980,2,9,"HERIDAS RAQUIMEDULARES, TRAT. QUIR.                         ",288210,144110,374670,230570,461140,317040,230568,299736,368912,57642,74934,92228,0,0,0,0,0,0,1103051
1637,11,3,52,0,5,82020,41010,106630,65620,131230,90220,2,10,TRATAMIENTO QUIRURGICO DE TUMOR ESPINAL EXTRADURAL          ,318060,159030,413480,254450,508900,349870,254448,330784,407120,63612,82696,101780,0,0,0,0,0,0,1103052
1638,11,3,53,0,5,95630,47820,124320,76510,153010,105200,2,12,EXTIRPACION DE TUMOR O QUISTE MEDULAR O INTRARRAQUIDEO      ,387520,193760,503780,310020,620030,426270,310016,403024,496024,77504,100756,124006,0,0,0,0,0,0,1103053
1639,11,3,54,0,5,104740,52370,136160,83790,167580,115210,2,12,"MALFORMACION ARTERIOVENOSA O FISTULA DURAL MEDULAR, TRAT.   ",442110,221060,574740,353690,707380,486330,353688,459792,565904,88422,114948,141476,0,0,0,0,0,0,1103054
1641,11,3,55,0,5,64530,32270,83890,51630,103250,70990,1,7,CORDOTOMIA PERCUTANEA                                       ,210160,105080,273210,168130,336260,231180,210160,273210,336260,0,0,0,0,0,0,0,0,0,1103055
1642,11,3,56,0,5,90370,45190,117480,72300,144590,99410,2,9,"MIELOTOMIA, DREZTOMIA                                       ",345830,172920,449580,276670,553330,380420,276664,359664,442664,69166,89916,110666,0,0,0,0,0,0,1103056
1643,11,3,57,0,5,78700,39350,102310,62960,125920,86570,1,9,RIZOTOMIA (CUALQUIER TECNICA)                               ,266120,133060,345960,212900,425790,292730,266120,345960,425790,0,0,0,0,0,0,0,0,0,1103057
1645,11,3,58,0,5,38700,19350,50310,30960,61920,42570,2,7,"TUMOR DE NERVIO PERIFERICO, EXTIRP. DE                      ",131390,65700,170810,105120,210220,144530,105112,136648,168176,26278,34162,42044,0,0,0,0,0,0,1103058
1646,11,3,59,0,5,112200,56100,145860,89760,179520,123420,2,10,REPARACION DE PLEXOS C/S NEUROTIZACION CON TECNICA          ,424400,212200,551720,339520,679040,466840,339520,441376,543232,84880,110344,135808,0,0,0,0,0,0,1103059
1648,11,3,60,0,5,54540,27270,70900,43630,87260,59990,2,10,"SECCION DE NERVIO, REPARACION CON INJERTO                   ",214140,107070,278380,171310,342620,235550,171312,222704,274096,42828,55676,68524,0,0,0,0,0,0,1103060
1649,11,3,61,0,5,45520,22760,59180,36420,72830,50070,2,8,"SECCION DE NERVIO, REPARACION SIN INJERTO                   ",189940,94970,246920,151950,303900,208930,151952,197536,243120,37988,49384,60780,0,0,0,0,0,0,1103061
1650,11,3,68,0,5,30820,15410,40070,24660,49310,33900,2,7,"NEURECTOMIA, CUALQUIER LOCALIZACION, CADA ZONA QUIRURGICA   ",125430,62720,163060,100350,200690,137980,100344,130448,160552,25086,32612,40138,0,0,0,0,0,0,1103068
1651,11,3,62,0,5,51660,25830,67160,41330,82660,56830,2,10,NEUROLISIS CON TECNICA MICROQUIRURGICA                      ,202840,101420,263690,162270,324540,223120,162272,210952,259632,40568,52738,64908,0,0,0,0,0,0,1103062
1652,11,3,63,0,5,42030,21020,54640,33630,67250,46240,2,6,NEUROLISIS EXTERNA                                          ,142620,71310,185410,114100,228190,156880,114096,148328,182552,28524,37082,45638,0,0,0,0,0,0,1103063
1653,11,3,64,0,5,40870,20440,53130,32700,65390,44960,2,8,"SINDROME DEL ESCALENO, TRAT. QUIR.                          ",172160,86080,223810,137730,275460,189380,137728,179048,220368,34432,44762,55092,0,0,0,0,0,0,1103064
1654,11,3,65,0,5,73230,36620,95200,58590,117170,80560,2,8,"SINDROME DE COSTILLA CERVICAL, TRAT. QUIR.                  ",308820,154410,401470,247060,494110,339700,247056,321176,395288,61764,80294,98822,0,0,0,0,0,0,1103065
